question_type,has_solution,exam_year,semester,moed,question_number,url,data_resource,points,question_translation_latex,multiple_choice_answer,answer_translation_latex,number_of_possible_answers,topics_covered,dataset,translated_separately,question_in_hebrew,answer_in_hebrew,orig_answer_in_eng,should_translate,question_id,comments
A,FALSE,2018,B,A,4-e,T3/ds18ba_sol88(vaad).pdf,TAU,5,na,na,na,na,na,na,,"ברצוננו לממש מבנה נתונים לתחזוק רשימות שתומך בפעולות הבאות:
1. MakeList() - צור רשימה ריקה S.
2. Retrieve(S, i) - החזר את האיבר ה- i ברשימה S (באינדקסים מתחילים מ- 0).
3. InsertLast(S, x) - הוסף את x לסוף הרשימה S.
4. DeleteLast(S) - מחק את האיבר האחרון מרשימה S (בהנחה שהרשימה לא ריקה).

ננתח מספר המעות למימוש של מבנה זה בעזרת מערך.

בסעיף א׳: הפעולה MakeList() מקצה מערך התחלתי (באורך 1000). כאשר המערך מתמלא, נקצה מערך חדש עם 100 איברים יותר מגודלו הנוכחי ונעתיק את האיברים אליו. בנוסף, כאשר יש 200 איברים לא בשימוש בסוף המערך, נקצה מערך חדש הקצר ב-100 מגודלו הנוכחי ונעביר את האיברים אליו.

בסעיף ב׳: נניח עתה שכאשר המערך מתמלא, נקצה מערך חדש בגודל פי 3 מגודלו הנוכחי ונעתיק את האיברים אליו. בנוסף, כאשר רק 1/9 מהאיברים במערך בשימוש, נקצה מערך חדש בגודל 1/3 מגודלו הנוכחי ונעביר את האיברים אליו.

בסעיף ג׳: נוסיף עתה למבנה הנתונים גם את הפעולה הבאה:
Delete(S, i) - מחק את האיבר במקום ה- i ב- S. (בהנחה שיש איבר כזה.)
האינדקסים של האיברים שאחריו מ- i + 1 ואילך קטנים ב- 1.
נסתכל על מימוש בו מחיקת איבר נעשית בצורה עצלה, כלומר, נסמן שהאיבר מחוק, אך לא נזיז את האיברים שאחריו בעקבות המחיקה. נתחזק בנוסף למערך רשימה מקושרת חד-כיוונית המכילה בצורה ממוינת את כל האינדקסים במערך שכרגע מחוקים (כלומר, האיבר שהיה שם נמחק). כאשר משנים את גודל המערך (מקטינים או מגדילים), אנחנו מעתיקים מחדש את המערך ואז נוכל באמת למחוק את האיברים שעד כה רק סומנו כמחוקים, ולהפוך את רשימת האינדקסים המחוקים לרשימה ריקה. 
הגדלת והקטנת המערך מתבצעת כמו שמתואר בסעיף ב׳.
לדוגמא, נניח שהתבצעה סדרת הפעולות הבאות:

S = MakeList()
Insert-Last(S, 15)
Insert-Last(S, 20)
Insert-Last(S, 25)
Insert-Last(S, 30)
Insert-Last(S, 35)
Delete(S, 2)
Delete(S, 0)
Retrieve(S, 0) — returns 20
Delete(S, 1)
Retrieve(S, 1) — returns 35

כך יראו המערך והרשימה המקושרת בסוף סדרת פעולות אלה:

Internal array: [NULL, 20, NULL, NULL, 35, …]
Deleted indices list: 0 => 2 => 3

שימו לב שאורך הרשימה הזה לכמות פעולות המחיקה שהיו מאז הפעם האחרונה שהגדלנו/הקטנו את גודל המערך. נסמן ערך זה ב-d.

בסעיף ד׳: בכדי לייעל את מבנה הנתונים, נבנה את המערך מחדש בכל פעם ש-d, מספר המחיקות מאז הבנייה האחרונה, מגיע ל-n^(1/3), כאשר n הוא מספר האיברים בבנייה האחרונה של המערך. 

ה. נרצה לשפר את סיבוכיות הפעולות Retrieve(S,i) ו-Delete(S,i) במימוש העצל שהוצע. הציעו מבנה נתונים שיחליף את הרשימה המקושרת שבה נשמרים האינדקסים המחוקים שישפר את הסיבוכיות של פעולות אלה כמה שאפשר.",na,,,,
B,TRUE,2018,A,B,1-a,T3/ds18AB-Sol.pdf,TAU,3,"\textit{Given a series of n elements, what is the time complexity for finding the k smallest elements in the series (for k < n).}",na,"\textbf{Time complexity:} \(O(n)\) \\
\textbf{Brief explanation:} Using a selection algorithm we saw in class and then partition.",na,m,tested,,"בהינתן סדרה של n איברים, מה סיבוכיות הזמן למציאת k האיברים הקטנים בגודלם בסדרה (עבור k < n). ","סיבוכיות זמן: (n(O
הסבר קצר: בעזרת אלגוריתם selection שראינו בכיתה ואז partition.",,,,
C,TRUE,2018,A,B,1-b,T3/ds18AB-Sol.pdf,TAU,2,na,FALSE,na,2,h,untested,,"ערימת מינימום מרושלת היא מבנה נתונים הדומה לערימה שבמקום להחזיר את המינימום מחזירה את אחד מבין הK איברים הכי קטנים בערימה. בנוסף בפעולת המחיקה היא מוחקת את אותו איבר
שהחזירה כמינימום המקורב. הפעולות בהן תומך מבנה הנותנים ה (ADT): 
•  𝐼𝑛𝑠𝑒𝑟𝑡(𝑥) - הכנסה של איבר חדש עם מפתח .x
•  𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - החזרת מינימום מקורב (איבר מבין הk איברים הכי קטנים.)
•  𝐷𝑒𝑙𝑒𝑡𝑒𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - מחיקת המינימום המקורב (מחיקת אותו איבר שאם נעשה 𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛 נקבלו).
עבור 𝑘=2 )נניח שיש בערימה מעל שני איברים): יוסקה מימש ערימה מרושלת בצורה הבאה: המימוש מחזיר את המינימום האמיתי מבין כל האיברים
שנמצאים בערימה למעט שני האיברים האחרונים שהוכנסו (הערימה מתעלמת מ 2 האיברים האחרונים שהוכנסו). לדוגמה, נניח הוכנסו לערימה האיברים בסדר הבא (משמאל לימין): 2,7,9,0. הערימה המרושלת שיוסקה מימש תחזיר 2 כי זה המינימום מבין 2,7 (לא מתייחסת ל9,0 כיוון שהם ה 2 האחרונים).
האם מבנה הנתונים של יוסקה עונה על הדרישות של ערימת מינימום מרושלת חוקית (או האם קיימת סדרה של הכנסות/מחיקות בה הערימה אינה עונה על דרישות ערימה מרושלת)?",לא. הסבר: שני האיברים האחרונים יכולים להיות הכי קטנים מבין כל מי שבערימה לכן מבנה הנתונים יהיה חייב להחזיר אחד מהם על מנת לשמור על חוקי הערימה המרושלת.,,,,
C,TRUE,2018,A,B,1-c,T3/ds18AB-Sol.pdf,TAU,3,na,1,na,2,h,untested,,"ערימת מינימום מרושלת היא מבנה נתונים הדומה לערימה שבמקום להחזיר את המינימום מחזירה את אחד מבין הK איברים הכי קטנים בערימה. בנוסף בפעולת המחיקה היא מוחקת את אותו איבר
שהחזירה כמינימום המקורב. הפעולות בהן תומך מבנה הנותנים ה (ADT): 
•  𝐼𝑛𝑠𝑒𝑟𝑡(𝑥) - הכנסה של איבר חדש עם מפתח .x
•  𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - החזרת מינימום מקורב (איבר מבין הk איברים הכי קטנים.)
•  𝐷𝑒𝑙𝑒𝑡𝑒𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - מחיקת המינימום המקורב (מחיקת אותו איבר שאם נעשה 𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛 נקבלו).
עבור k=100 (נניח שיש בערימה מעל 100 איברים) יוסקה מימש רשימה מרושלת בצורה הבאה: המימוש של יוסקה מחזיר את האיבר ה 20 הקטן ביותר (יש 19 איברים קטנים ממנו) מבין כל האיברים שנמצאים בערימה למעט 50 האיברים האחרונים שהוכנסו לערימה. זאת אומרת מבנה הנתונים מסתכל על קבוצת כל האיברים שיש בערימה למעט ה 50 איברים שהוכנסו בסוף, ומבין הקבוצה הזאת מחזיר את האיבר ה 20 בגודלו.
האם מבנה הנתונים של יוסקה עונה על הדרישות של ערימת מינימום מרושלת חוקית (או האם קיימת סדרה של הכנסות/מחיקות בה הערימה אינה עונה על דרישות ערימה מרושלת)?",כן. הסבר: נשים לב שהאיבר שיוסקה מחזיר הוא בין ה 70 הכי קטנים שנמצאים במבנה הנתונים ולכן מבנה הנתונים תקין.,,,,
C,TRUE,2018,A,B,1-d,T3/ds18AB-Sol.pdf,TAU,2,"A sloppy minimum heap is a data structure similar to a heap, which instead of returning the minimum, returns one of the k smallest elements in the heap. Additionally, in the delete operation, it deletes the same element that it returned as the approximate minimum. The operations supported by the data structure (ADT) are:
\begin{itemize}
    \item \texttt{Insert(x)} - insertion of a new element with key \(x\).
    \item \texttt{FindApproxMin()} - return an approximate minimum (an element among the k smallest elements).
    \item \texttt{DeleteApproxMin()} - deletion of the approximate minimum (deletion of the same element that if we performed \texttt{FindApproxMin()} we would receive).
\end{itemize}
For \(k=1\) can a sloppy heap be implemented so that all operations in the ADT take amortized time \(O(1)\)?",FALSE,"\noindent No. Explanation: No, because then we could reach a contradiction to the lower bound of sorting.",2,"b,h",tested,,"ערימת מינימום מרושלת היא מבנה נתונים הדומה לערימה שבמקום להחזיר את המינימום מחזירה את אחד מבין הK איברים הכי קטנים בערימה. בנוסף בפעולת המחיקה היא מוחקת את אותו איבר
שהחזירה כמינימום המקורב. הפעולות בהן תומך מבנה הנותנים ה (ADT): 
•  𝐼𝑛𝑠𝑒𝑟𝑡(𝑥) - הכנסה של איבר חדש עם מפתח .x
•  𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - החזרת מינימום מקורב (איבר מבין הk איברים הכי קטנים.)
•  𝐷𝑒𝑙𝑒𝑡𝑒𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - מחיקת המינימום המקורב (מחיקת אותו איבר שאם נעשה 𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛 נקבלו).
עבור 𝑘=1 האם ניתן לממש ערימה מרושלת כך שכל הפעולות ב ADT לוקחות זמן אמורטייזד(1)O?",לא. הסבר: לא כי אז היינו יכולים להגיע לסתירה לחסם התחתון של מיון.,,,,
C,TRUE,2018,A,B,1-e,T3/ds18AB-Sol.pdf,TAU,5,"A sloppy minimum heap is a data structure similar to a heap, where instead of returning the minimum element, it returns one of the K smallest elements in the heap. Additionally, in the delete operation, it deletes the element that was returned as the approximate minimum. The operations supported by the ADT are:
• \( \text{Insert}(x) \) - insertion of a new element with key \( x \).
• \( \text{FindApproxMin}() \) - return an approximate minimum (an element among the k smallest elements).
• \( \text{DeleteApproxMin}() \) - delete the approximate minimum (delete the same element that would be obtained by doing \( \text{FindApproxMin} \)).

For \( k=n/100 \), is it possible to implement the sloppy heap such that all operations in the ADT take amortized \( O(1) \) time?",1,"Yes. Explanation: Find the n/200 smallest elements – denote this set by S.
During the next n/200 operations, return an element that hasn't been removed from set S (note that there must necessarily be such an element). After n/200, rebuild (find the set S again according to the elements currently in the data structure). Note that the element returned by the data structure is always among the n/100 smallest.",2,"b,h",tested,,"ערימת מינימום מרושלת היא מבנה נתונים הדומה לערימה שבמקום להחזיר את המינימום מחזירה את אחד מבין הK איברים הכי קטנים בערימה. בנוסף בפעולת המחיקה היא מוחקת את אותו איבר
שהחזירה כמינימום המקורב. הפעולות בהן תומך מבנה הנותנים ה (ADT): 
•  𝐼𝑛𝑠𝑒𝑟𝑡(𝑥) - הכנסה של איבר חדש עם מפתח .x
•  𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - החזרת מינימום מקורב (איבר מבין הk איברים הכי קטנים.)
•  𝐷𝑒𝑙𝑒𝑡𝑒𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛() - מחיקת המינימום המקורב (מחיקת אותו איבר שאם נעשה 𝐹𝑖𝑛𝑑𝐴𝑝𝑝𝑟𝑜𝑥𝑀𝑖𝑛 נקבלו).
עבור k=n/100 , האם ניתן לממש ערימה מרושלת כך שכל הפעולות ב ADT לוקחות זמן אמורטייזד (1)O?","כן. הסבר: נמצא את ה n/200 איברים הכי קטנים – נסמן קבוצה זאת ב S .
במשך ה n/200 פעולות הבאות נחזיר איבר שלא נמחק מהקבוצה S (נשים לב שהבכרח קיים איבר כזה). אחריי n/200 נבנה מחדש (נמצא שוב את הקבוצה S לפי האיברים שכרגע נמצאים במבנה הנתונים). נשים לב שהאיבר שמבנה הנתונים מחזיר הוא תמיד בין ה n/100 הכי קטנים.",,,,
B,TRUE,2018,A,B,2-a,T3/ds18AB-Sol.pdf,TAU,3,"\begin{enumerate}
    \item Given a valid binary min-heap with $n$ elements, at which levels in the tree can the second smallest element be located?
    \item What is the minimum number of elements you would need to read in order to guarantee finding the second smallest element?
    (For the purpose of numbering, the level of the root is 0)
\end{enumerate}",na,"\textit{Levels: At level 1. \\
Minimum number of places: 2, the minimum element can only be at level 1 and at level 1 there are two elements.}",na,h,tested,,"בהינתן ערימת מינימום בינארית חוקית בת n איברים, באילו רמות בעץ יכול להיות ממוקם האיבר השני הקטן ביותר?
מה מספר האיברים המינימלי שתצטרכו לקרוא כדי להבטיח את מציאת האיבר השני הקטן ביותר?
(לצורך המספור, הרמה של השורש היא 0 )","רמות: ברמה 1 .
מספר מינימלי של מקומות: 2, האיבר המינימלי יכול להיות רק ברמה 1 וברמה 1 יש שני איברים.",,,,
B,TRUE,2018,A,B,2-b,T3/ds18AB-Sol.pdf,TAU,2,"Given a valid binary minimum heap of n elements, on which levels of the tree can the third smallest element be placed?",na,\text{Levels: Level 1 or 2.},na,h,tested,,"בהינתן ערימת מינימום בינארית חוקית בת n איברים. באילו רמות בעץ יכול להיות ממוקם האיבר
השלישי בקטן ביותר?",רמות: ברמה 1 או 2 .,,,,
C,TRUE,2018,A,B,2-c,T3/ds18AB-Sol.pdf,TAU,5,na,b,na,5,"a,h",untested,,"נתונה ערימת מינימום 𝐻 עם n איברים. הפרוצדורה ⁡𝑚𝑖𝑛(𝐻,𝑘) מדפיסה את 𝑘 האיברים הקטנים ביותר לפי הסדר, מן הקטן לגדול. בסיום הפרוצדורה, 𝐻 היא ערימת מינימום תקינה הכוללת את 𝑛 האיברים המקוריים.
מה הזמן הטוב ביותר בו ניתן לממש את הפרוצדורה:
א. 𝑂(𝑘logn)⁡
ב. 𝑂(𝑘logk)⁡⁡
ג. 𝑂(𝑘)
ד. 𝑂(𝑘+𝑙𝑜𝑔𝑛)
ה. 2 בחזקת K","תשובה ב. הסבר: נבנה ערימת עזר אליה נכניס O(k) איברים. בהתחלה מכניסים לערימת העזר את המינימום (אותו ניתן למצוא בזמן קבוע ע""י גישה ישירה לשורש). במשך k צעדים שולפים את המינימום מערימת העזר מחזירים אותו כאחד מה k הכי קטנים ומכניסים את שני ילדיו בערימה הראשונה לערימת המינימום (לוקח זמן קבוע).",,,,
C,TRUE,2018,A,B,3,T3/ds18AB-Sol.pdf,TAU,7,"Given an array of size \( n \) of elements \((\text{key}, \text{value})\) where the number of distinct keys in the array is \( k \) (i.e., if we convert the keys in the array into a set, the set will be of size \( k \)). We want to sort the array in the comparison model so that the sorting will be stable.
Reminder: A sort is called stable if it maintains the order of elements with the same key after sorting.
Note: Without addressing stability in the explanation of the solution, only partial credit will be given.
a. When \( k = \sqrt{n} / \log n \), the array can be stably sorted in time \( O(\sqrt{n} \log n) \) using a balanced search tree.
b. When \( k = \log n \), the array can be stably sorted in time \( O(n \log \log \log n) \) using a balanced search tree.
c. When \( k = n / \log n \), the array can be stably sorted with complexity \( O(n) \) on average using a hash table.
d. When \( k = n \), the array can be stably sorted with complexity \( O(n \log \log n) \) on average using a hash table.",c,"\textbf{Solution:} c. \textbf{Explanation:} Initialize a hash table $A$ of size at least $k$ (with the goal that for each key, it will hold a pointer to a linked list of the elements in the array with the same key, in the order they appear in the array). Additionally, initialize an array $B$ of size $k$. Traverse the original array in order, and for each element, search $A$ by $key$. If it exists, append the element to the end of the linked list that the element points to. If it does not exist, add the key, initialize a linked list for that key, and insert the element there. Additionally, during traversal, if when searching for the key it is not found, add the key to array $B$. Sort the array $B$ in time $O((n\log n) \cdot \log(n\log n)) = O(n)$. Traverse $B$ in order, search for the corresponding linked list in the hash table, and append the linked list elements in order to the original array (or to a new output array).",4,"d,k",tested,,"נתון מערך בגודל 𝑛 של איברים (𝑘𝑒𝑦,𝑣𝑎𝑙𝑢𝑒) כאשר מספר המפתחות השונים במערך הוא 𝑘 )כלומר, אם נמיר את המפתחות במערך לקבוצה, הקבוצה תהיה בגודל 𝑘(. נרצה למיין את המערך במודל ההשוואות, כך שהמיון יהיה יציב.
תזכורת: מיון נקרא מיון יציב אם הוא שומר על הסדר של איברים עם אותו המפתח גם לאחר המיון.
שימו לב: ללא התייחסות ליציבות בהסבר הפתרון, יינתן ניקוד חלקי בלבד.
א. כאשר 𝑘=√𝑛/log𝑛 ניתן למיין יציב את המערך בזמן O(√𝑛log𝑛) בעזרת עץ חיפוש מאוזן.
ב. כאשר 𝑘=log𝑛 ניתן למיין יציב את המערך בזמן (O(𝑛logloglog𝑛 בעזרת עץ חיפוש מאוזן.
ג. כאשר 𝑘=𝑛/log𝑛 , ניתן למיין יציב את המערך בסיבוכיות (O(𝑛 בתוחלת בעזרת טבלת האש.
ד. כאשר 𝑘=𝑛 , ניתן למיין יציב את המערך בסיבוכיות O(𝑛loglog𝑛) בתוחלת בעזרת טבלת האש.","פתרון: ג. הסבר: נאתחל טבלת האש A בגודל לפחות 𝑘 (במטרה שעבור כל מפתח יחזיק מצביע לרשימה מקושרת של האיברים במערך עם אותו המפתח, לפי סדר הופעתם במערך). בנוסף נאתחל מערך B בגודל 𝑘 .
נעבור על המערך המקורי לפי הסדר, ועבור כל איבר, נחפש ב A לפי 𝑘𝑒𝑦 . אם הוא קיים, נכניס את האיבר לסוף הרשימה המקושרת שהאיבר מצביע אליו. אם הוא לא קיים, נוסיף את המפתח, ונאתחל עבור אותו המפתח רשימה מקושרת ונכניס את האיבר לשם. בנוסף בזמן המעבר, אם כאשר אנחנו מחפשים אנחנו לא מוצאים את המפתח, נוסיף את המפתח למערך B . נמיין את המערך B , בזמן 𝑂((𝑛\log𝑛)*log(𝑛\log𝑛))=𝑂(𝑛) . נעבור על B לפי הסדר, נחפש את
הרשימה המקושרת המתאימה למפתח בטבלת ההאש, ונוסיף את איברי הרשימה המקושרת לפי הסדר למערך המקורי (או למערך פלט חדש).",,,,
C,TRUE,2018,A,B,4-a,T3/ds18AB-Sol.pdf,TAU,4,"\begin{quote}
After looking at the hash table using the chaining method, we thought it would be a good idea to change our choice of data structure (from a linked list to another data structure) to achieve better asymptotic complexity for insertion, search, and deletion from the hash table, even in the worst case (for any load factor), and on average (for load factor > 1). We denote load factor = \(\alpha\). Which data structure should we choose?

A. Binary heap. \\
B. Perfect hash table. \\
C. Array-based list that doubles in size. \\
D. Balanced search tree, such as AVL.
\end{quote}",d,"\textbf{d. Explanation:} We want to choose a balanced tree that will give us \(O(\log \alpha)\) expected per operation, and \(O(\log n)\) in the worst case.",4,"d,f,g,h",tested,,"לאחר שהסתכלנו על טבלת האש בשיטת Chaining , חשבנו שכדאי לנו להחליף את בחירת מבנה הנתונים (מרשימה מקושרת, למבנה נתונים אחר) כדי להשיג סיבוכיות אסימפטוטית טובה יותר בהכנסה, חיפוש ומחיקה מטבלת ההאש, גם במקרה הגרוע ביותר (לכל 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟 (, וגם בתוחלת (עבור 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟>1 ). נסמן 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟=𝛼.  איזה מבנה נתונים כדאי לנו לבחור?
א. ערימה בינארית.
ב. טבלת Perfect Hash .
ג. רשימה במימוש מערך המכפיל את עצמו.
ד. עץ חיפוש מאוזן, לדוגמה AVL","ד. הסבר: נרצה לבחור עץ מאוזן, שייתן לנו 𝑂(log𝛼) בתוחלת לפעולה, ו( 𝑂(log𝑛 ב wc.",,,,
C,TRUE,2018,A,B,4-b,T3/ds18AB-Sol.pdf,TAU,2,na,b,na,4,"a,d,f,g,h",untested,,"לאחר שהסתכלנו על טבלת האש בשיטת Chaining , חשבנו שכדאי לנו להחליף את בחירת מבנה הנתונים (מרשימה מקושרת, למבנה נתונים אחר) כדי להשיג סיבוכיות אסימפטוטית טובה יותר בהכנסה, חיפוש ומחיקה מטבלת ההאש, גם במקרה הגרוע ביותר (לכל 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟 (, וגם בתוחלת (עבור 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟>1 ). נסמן 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟=𝛼. מה הסיבוכיות במקרה הגרוע ביותר של הכנסה/חיפוש/הוצאה כתלות ב 𝛼 ובמספר האיברים במבנה הנתונים )לא בתוחלת). 
א. ( 𝑂(nlog𝛼
ב. (𝑂(log𝑛
ג. 𝑂(𝛼𝑛)
ד. 𝑂(𝛼log𝑛)","ב. הסבר: במקרה הגרוע ביותר כל האיברים ישבו באותו התא, והסיבוכיות תהיה log מספר האיברים הכולל.",,,,
C,TRUE,2018,A,B,4-c,T3/ds18AB-Sol.pdf,TAU,4,"After looking at the hash table using the Chaining method, we thought it would be advisable to change our data structure choice (from a linked list to another data structure) in order to achieve better asymptotic complexity for insertion, search, and deletion from the hash table, even in the worst case (for any load factor), and also on average (for a load factor > 1). Let us denote load factor = \(\alpha\). What is the average complexity of insertion/search/deletion, depending on \(\alpha = \text{load factor}\)? (The tightest answer.)

A. \(O(\log \log \alpha)\)
B. \(O(\alpha \log \alpha)\)
C. \(O(\alpha)\)
D. \(O(\log \alpha)\)",d,"\textbf{D. Explanation}: For a balanced tree, the average complexity of an operation will be the expectation of (log of the number of elements in the cell). From the reminder, we obtain that the above expression is less than or equal to the log of (the expected number of elements in the cell). As is known, the expected number of elements in the cell is \(\alpha\), and therefore we obtain that the average complexity is \(\log \alpha\). The expectation is over the hash functions from the universal family.",4,"a,d,f,g,h",tested,,"לאחר שהסתכלנו על טבלת האש בשיטת Chaining , חשבנו שכדאי לנו להחליף את בחירת מבנה הנתונים (מרשימה מקושרת, למבנה נתונים אחר) כדי להשיג סיבוכיות אסימפטוטית טובה יותר בהכנסה, חיפוש ומחיקה מטבלת ההאש, גם במקרה הגרוע ביותר (לכל 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟 (, וגם בתוחלת (עבור 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟>1 ). נסמן 𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟=𝛼. מה הסיבוכיות בתוחלת של הכנסה/חיפוש/הוצאה, כתלות ב 𝛼=𝑙𝑜𝑎𝑑𝑓𝑎𝑐𝑡𝑜𝑟 ? )התשובה ההדוקה ביותר).
א. ( 𝑂(loglog𝛼
ב. (𝑂(𝛼log𝛼
ג. 𝑂(𝛼)
ד. 𝑂(log𝛼)","ד. הסבר: עבור עץ מאוזן, הסיבוכיות בתוחלת של פעולה תהיה תוחלת של ( log מספר האיברים בתא). מהתזכורת נקבל שהביטוי הנ""ל קטן או שווה ל- log של (תוחלת מספר האיברים בתא). כידוע, תוחלת מספר האיברים בתא הוא 𝛼 , ולכן נקבל שהסיבוכיות בתוחלת היא log𝛼⁡ . התוחלת היא על פוקנציות ההאש מהמשפחה האוניברסלית.",,,,
C,TRUE,2018,A,B,5,T3/ds18AB-Sol.pdf,TAU,9,"\begin{quote}
In class, we learned about a deterministic \textit{select} that performed a \textit{partition} using a \textit{pivot} chosen by the median-of-medians algorithm. Assume that instead of the aforementioned \textit{pivot}, you received a new algorithm called \textit{GoodPivot} that takes an array containing \( n \) keys and returns the value of the \( 0.05n \)-th smallest element. For example, on an array of size 1000, it will return the value of the 50th smallest key. \textit{GoodPivot} does not call \textit{select} (unlike the median-of-medians algorithm). Assume the running time of \textit{GoodPivot} is bounded by \( c_1 \times n \), and the running time of \textit{partition} is bounded by \( c_2 \times n \). We are interested in the cost of \textit{select} using \textit{GoodPivot}. Choose the tightest answer. The running time of the algorithm is bounded by:
a. \( cn \)
b. \( c n \log n \)
c. \( cn^2 \)
Provide a proof by induction and the lowest value of \( c \) (as a function of \( c_1, c_2 \), and the problem data).
\end{quote}",a,"The tightest bound is: A. The value c is: 20. Proof: Induction - \( T(n) < (c_1+c_2)n + t(0.95n) \) 
\( T(n) < (c_1+c_2)n + 0.95 \times 20 (c_1+c_2)n = 20(c_1+c_2)n \)",3,m,tested,,"בכיתה למדנו על 𝑠𝑒𝑙𝑒𝑐𝑡 דטרמיניסטי שביצע 𝑝𝑎𝑟𝑡𝑖𝑡𝑖𝑜𝑛 תוך שמוש ב 𝑝𝑖𝑣𝑜𝑡 שנבחר על ידי אלגוריתם חציון-החציונים.
הניחו שבתור תחליף ל 𝑝𝑖𝑣𝑜𝑡 הנ""ל קיבלתם אלגוריתם חדש הנקרא 𝐺𝑜𝑜𝑑𝑃𝑖𝑣𝑜𝑡 המקבל מערך המכיל 𝑛 מפתחות ומחזיר את הערך של האיבר ה 0.05𝑛 הקטן ביותר. לדוגמה על מערך בגודל 1000 הוא יחזיר את ערך המפתח ה 50 הקטן ביותר. 𝐺𝑜𝑜𝑑𝑃𝑖𝑣𝑜𝑡 אינו קורא ל 𝒔𝒆𝒍𝒆𝒄𝒕 )בנגוד לאלגוריתם חציון החציונים). הניחו שזמן הריצה של 𝐺𝑜𝑜𝑑𝑃𝑖𝑣𝑜𝑡 חסום על ידי 𝑐1*𝑛 זמן הריצה של 𝑝𝑎𝑟𝑡𝑖𝑡𝑖𝑜𝑛 חסום על ידי 𝑐2*𝑛 . אנחנו מעוניינים בעלות של select המשתמש ב 𝐺𝑜𝑜𝑑𝑃𝑖𝑣𝑜𝑡 .
בחרו את התשובה ההדוקה ביותר.
זמן הריצה של האלגוריתם חסום על ידי:
א. 𝑐𝑛
ב. 𝑐⁡𝑛𝑙𝑜𝑔𝑛
ג. 𝑐𝑛2
ספקו הוכחה באינדוקציה ואת ערכו של 𝐜 הנמוך ביותר (כפונקציה של 𝑐1,𝑐2 ונתוני הבעייה).","החסם ההדוק ביותר הינו: א. הערך הינו c הינו: 20. הוכחה: אינדוקציה - T(n) < (c1+c2)n + t(0.95n)
T(n) < (c1+c2)n + 0.95*20 (c1+c2)n = 20(c1+c2)n",,,,
